Lat,Lon,Total_Trips,Cluster_ID,Neighborhood_Trips,Is_Core,X_Km,Y_Km,Cluster_Total_Trips,Cluster_Share,Center_Lat,Center_Lon
40.64,-74.09,6,0,140,FALSE,-9.266124914276897,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-74.08,59,0,135,FALSE,-8.42374992206947,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-74.07,11,0,110,FALSE,-7.581374929862044,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-74.04,175,0,2215,FALSE,-5.054249953242161,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-74.03,574,0,4584,FALSE,-4.211874961034735,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-74.02,737,0,6300,FALSE,-3.3694999688273097,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-74.01,377,0,6463,FALSE,-2.5271249766210806,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-74,750,0,4761,FALSE,-1.6847499844136549,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.99,435,0,5660,FALSE,-0.8423749922062288,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.98,950,1,9041,FALSE,0,-12.231458825688557,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.64,-73.97,2297,1,14467,FALSE,0.842374992207426,-12.231458825688557,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.64,-73.96,1717,1,14484,FALSE,1.684749984414852,-12.231458825688557,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.64,-73.95,804,0,10506,FALSE,2.5271249766210806,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.94,319,0,5452,FALSE,3.369499968828506,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.93,332,0,3459,FALSE,4.211874961034735,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.92,345,0,2948,FALSE,5.054249953242161,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.91,279,0,2558,FALSE,5.896624945449588,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.9,200,0,2033,FALSE,6.738999937655816,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.89,136,0,1410,FALSE,7.581374929863243,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.88,38,0,847,FALSE,8.42374992207067,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.84,1,0,232,FALSE,11.793249890897977,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.83,2,0,207,FALSE,12.635624883105404,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.8,83,2,32593,TRUE,15.162749859726485,-12.231458825688557,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.64,-73.79,14869,2,104133,TRUE,16.00512485193271,-12.231458825688557,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.64,-73.78,34852,2,103838,TRUE,16.84749984414014,-12.231458825688557,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.64,-73.75,4,0,170,FALSE,19.374624820761223,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.74,66,0,296,FALSE,20.216999812968645,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.73,59,0,371,FALSE,21.059374805174876,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.72,28,0,339,FALSE,21.9017497973823,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.71,32,0,204,FALSE,22.744124789589726,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.64,-73.7,15,0,116,FALSE,23.586499781795954,-12.231458825688557,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-74.14,9,0,45,FALSE,-13.477999875311632,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-74.13,7,0,88,FALSE,-12.635624883104207,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-74.12,5,0,85,FALSE,-11.793249890897977,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-74.09,1,0,151,FALSE,-9.266124914276897,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-74.08,19,0,144,FALSE,-8.42374992206947,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-74.07,2,0,93,FALSE,-7.581374929862044,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-74.03,2,0,2181,FALSE,-4.211874961034735,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-74.02,693,0,5069,FALSE,-3.3694999688273097,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-74.01,1156,1,8157,FALSE,-2.5271249766210806,-11.119508023353449,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.65,-74,983,1,12596,FALSE,-1.6847499844136549,-11.119508023353449,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.65,-73.99,47,1,18421,FALSE,-0.8423749922062288,-11.119508023353449,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.65,-73.98,1684,1,19367,FALSE,0,-11.119508023353449,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.65,-73.97,2056,1,22088,TRUE,0.842374992207426,-11.119508023353449,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.65,-73.96,3234,1,17782,FALSE,1.684749984414852,-11.119508023353449,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.65,-73.95,1118,1,15635,FALSE,2.5271249766210806,-11.119508023353449,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.65,-73.94,593,1,8488,FALSE,3.369499968828506,-11.119508023353449,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.65,-73.93,379,0,5177,FALSE,4.211874961034735,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-73.92,300,0,3904,FALSE,5.054249953242161,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-73.91,481,0,3160,FALSE,5.896624945449588,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-73.9,259,0,2479,FALSE,6.738999937655816,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-73.89,172,0,1743,FALSE,7.581374929863243,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-73.88,248,0,1223,FALSE,8.42374992207067,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-73.87,86,0,664,FALSE,9.266124914276897,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-73.85,25,0,521,FALSE,10.950874898691747,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-73.84,178,0,695,FALSE,11.793249890897977,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-73.83,26,0,644,FALSE,12.635624883105404,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-73.81,100,2,1133,FALSE,14.320374867519059,-11.119508023353449,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.65,-73.8,223,2,33384,TRUE,15.162749859726485,-11.119508023353449,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.65,-73.79,17318,2,104828,TRUE,16.00512485193271,-11.119508023353449,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.65,-73.78,36784,2,104131,TRUE,16.84749984414014,-11.119508023353449,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.65,-73.77,11,2,71914,TRUE,17.689874836347567,-11.119508023353449,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.65,-73.76,39,2,297,FALSE,18.532249828553795,-11.119508023353449,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.65,-73.75,6,0,342,FALSE,19.374624820761223,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-73.74,20,0,437,FALSE,20.216999812968645,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-73.73,58,0,506,FALSE,21.059374805174876,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-73.72,18,0,408,FALSE,21.9017497973823,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-73.71,14,0,269,FALSE,22.744124789589726,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.65,-73.7,8,0,135,FALSE,23.586499781795954,-11.119508023353449,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-74.14,7,0,43,FALSE,-13.477999875311632,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-74.13,15,0,131,FALSE,-12.635624883104207,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-74.12,37,0,160,FALSE,-11.793249890897977,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-74.11,10,0,205,FALSE,-10.950874898690552,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-74.1,16,0,164,FALSE,-10.108499906483125,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-74.09,44,0,151,FALSE,-9.266124914276897,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-74.07,2,0,36,FALSE,-7.581374929862044,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-74.01,1530,1,12062,FALSE,-2.5271249766210806,-10.007557221018342,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.66,-74,1931,1,24702,TRUE,-1.6847499844136549,-10.007557221018342,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.66,-73.99,5387,1,41484,TRUE,-0.8423749922062288,-10.007557221018342,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.66,-73.98,6254,1,45504,TRUE,0,-10.007557221018342,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.66,-73.97,257,1,46459,TRUE,0.842374992207426,-10.007557221018342,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.66,-73.96,3639,1,33215,TRUE,1.684749984414852,-10.007557221018342,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.66,-73.95,2660,1,29718,TRUE,2.5271249766210806,-10.007557221018342,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.66,-73.94,1551,1,16924,FALSE,3.369499968828506,-10.007557221018342,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.66,-73.93,732,1,9416,FALSE,4.211874961034735,-10.007557221018342,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.66,-73.92,626,0,5638,FALSE,5.054249953242161,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.91,430,0,3581,FALSE,5.896624945449588,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.9,240,0,2764,FALSE,6.738999937655816,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.89,282,0,2166,FALSE,7.581374929863243,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.88,168,0,1853,FALSE,8.42374992207067,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.87,93,0,1293,FALSE,9.266124914276897,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.86,31,0,896,FALSE,10.108499906484322,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.85,96,0,985,FALSE,10.950874898691747,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.84,190,0,1213,FALSE,11.793249890897977,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.83,177,0,1160,FALSE,12.635624883105404,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.82,70,0,1359,FALSE,13.477999875312829,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.81,138,2,2481,FALSE,14.320374867519059,-10.007557221018342,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.66,-73.8,519,2,20124,TRUE,15.162749859726485,-10.007557221018342,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.66,-73.79,134,2,56674,TRUE,16.00512485193271,-10.007557221018342,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.66,-73.78,46,2,55370,TRUE,16.84749984414014,-10.007557221018342,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.66,-73.77,117,2,37708,TRUE,17.689874836347567,-10.007557221018342,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.66,-73.76,65,2,596,FALSE,18.532249828553795,-10.007557221018342,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.66,-73.75,55,0,526,FALSE,19.374624820761223,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.74,87,0,500,FALSE,20.216999812968645,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.73,82,0,495,FALSE,21.059374805174876,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.72,88,0,395,FALSE,21.9017497973823,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.71,29,0,242,FALSE,22.744124789589726,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.66,-73.7,37,0,109,FALSE,23.586499781795954,-10.007557221018342,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-74.13,5,0,117,FALSE,-12.635624883104207,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-74.12,46,0,199,FALSE,-11.793249890897977,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-74.11,35,0,288,FALSE,-10.950874898690552,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-74.1,56,0,254,FALSE,-10.108499906483125,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-74.09,2,0,181,FALSE,-9.266124914276897,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-74.08,13,0,74,FALSE,-8.42374992206947,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-74.02,1288,1,12668,FALSE,-3.3694999688273097,-8.895606418682442,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.67,-74.01,2844,1,27443,TRUE,-2.5271249766210806,-8.895606418682442,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.67,-74,1637,1,48902,TRUE,-1.6847499844136549,-8.895606418682442,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.67,-73.99,9187,1,78607,TRUE,-0.8423749922062288,-8.895606418682442,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.67,-73.98,14374,1,83948,TRUE,0,-8.895606418682442,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.67,-73.97,6258,1,83557,TRUE,0.842374992207426,-8.895606418682442,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.67,-73.96,8703,1,60115,TRUE,1.684749984414852,-8.895606418682442,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.67,-73.95,5290,1,48992,TRUE,2.5271249766210806,-8.895606418682442,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.67,-73.94,2930,1,29659,TRUE,3.369499968828506,-8.895606418682442,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.67,-73.93,1671,1,17306,FALSE,4.211874961034735,-8.895606418682442,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.67,-73.92,634,1,10388,FALSE,5.054249953242161,-8.895606418682442,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.67,-73.91,385,0,5871,FALSE,5.896624945449588,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-73.9,226,0,3739,FALSE,6.738999937655816,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-73.89,289,0,2278,FALSE,7.581374929863243,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-73.88,282,0,1977,FALSE,8.42374992207067,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-73.87,233,0,1657,FALSE,9.266124914276897,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-73.86,152,0,1532,FALSE,10.108499906484322,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-73.85,180,0,1532,FALSE,10.950874898691747,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-73.84,133,0,1589,FALSE,11.793249890897977,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-73.83,208,0,1510,FALSE,12.635624883105404,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-73.82,178,0,1657,FALSE,13.477999875312829,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-73.81,462,2,2706,FALSE,14.320374867519059,-8.895606418682442,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.67,-73.8,791,2,2954,FALSE,15.162749859726485,-8.895606418682442,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.67,-73.79,439,2,2772,FALSE,16.00512485193271,-8.895606418682442,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.67,-73.78,420,2,1539,FALSE,16.84749984414014,-8.895606418682442,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.67,-73.77,101,2,1127,FALSE,17.689874836347567,-8.895606418682442,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.67,-73.76,125,2,774,FALSE,18.532249828553795,-8.895606418682442,107640,2.4120327358824154,40.64590143069491,-73.78347500929023
40.67,-73.75,77,0,668,FALSE,19.374624820761223,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-73.74,52,0,607,FALSE,20.216999812968645,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-73.73,63,0,539,FALSE,21.059374805174876,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-73.72,27,0,395,FALSE,21.9017497973823,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-73.71,16,0,263,FALSE,22.744124789589726,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.67,-73.7,5,0,120,FALSE,23.586499781795954,-8.895606418682442,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-74.12,7,0,175,FALSE,-11.793249890897977,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-74.11,44,0,316,FALSE,-10.950874898690552,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-74.1,37,0,305,FALSE,-10.108499906483125,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-74.09,10,0,212,FALSE,-9.266124914276897,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-74.08,3,0,129,FALSE,-8.42374992206947,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-74.02,2394,1,11160,FALSE,-3.3694999688273097,-7.7836556163473345,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.68,-74.01,4612,1,36919,TRUE,-2.5271249766210806,-7.7836556163473345,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.68,-74,11207,1,78172,TRUE,-1.6847499844136549,-7.7836556163473345,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.68,-73.99,10567,1,119509,TRUE,-0.8423749922062288,-7.7836556163473345,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.68,-73.98,18063,1,131231,TRUE,0,-7.7836556163473345,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.68,-73.97,13601,1,119774,TRUE,0.842374992207426,-7.7836556163473345,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.68,-73.96,12408,1,91171,TRUE,1.684749984414852,-7.7836556163473345,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.68,-73.95,7299,1,66556,TRUE,2.5271249766210806,-7.7836556163473345,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.68,-73.94,4512,1,41579,TRUE,3.369499968828506,-7.7836556163473345,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.68,-73.93,3014,1,27934,TRUE,4.211874961034735,-7.7836556163473345,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.68,-73.92,1636,1,19753,FALSE,5.054249953242161,-7.7836556163473345,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.68,-73.91,1260,1,12217,FALSE,5.896624945449588,-7.7836556163473345,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.68,-73.9,434,1,6152,FALSE,6.738999937655816,-7.7836556163473345,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.68,-73.89,193,0,1954,FALSE,7.581374929863243,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.88,164,0,1612,FALSE,8.42374992207067,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.87,273,0,1787,FALSE,9.266124914276897,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.86,261,0,1933,FALSE,10.108499906484322,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.85,213,0,1834,FALSE,10.950874898691747,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.84,276,0,1757,FALSE,11.793249890897977,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.83,116,0,1699,FALSE,12.635624883105404,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.82,162,0,1956,FALSE,13.477999875312829,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.81,146,0,2528,FALSE,14.320374867519059,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.8,240,0,2528,FALSE,15.162749859726485,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.79,85,0,2327,FALSE,16.00512485193271,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.78,98,0,1415,FALSE,16.84749984414014,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.77,99,0,1096,FALSE,17.689874836347567,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.76,56,0,735,FALSE,18.532249828553795,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.75,79,0,730,FALSE,19.374624820761223,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.74,72,0,624,FALSE,20.216999812968645,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.73,40,0,490,FALSE,21.059374805174876,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.72,28,0,318,FALSE,21.9017497973823,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.71,22,0,193,FALSE,22.744124789589726,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.68,-73.7,11,0,105,FALSE,23.586499781795954,-7.7836556163473345,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-74.14,3,0,10,FALSE,-13.477999875311632,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-74.11,38,0,227,FALSE,-10.950874898690552,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-74.1,53,0,327,FALSE,-10.108499906483125,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-74.09,30,0,289,FALSE,-9.266124914276897,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-74.08,8,0,323,FALSE,-8.42374992206947,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-74.07,63,0,232,FALSE,-7.581374929862044,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-74.06,4,0,199,FALSE,-6.738999937655816,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-74.02,3,1,33708,TRUE,-3.3694999688273097,-6.671704814012227,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.69,-74.01,19,1,61576,TRUE,-2.5271249766210806,-6.671704814012227,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.69,-74,12915,1,118991,TRUE,-1.6847499844136549,-6.671704814012227,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.69,-73.99,25184,1,131485,TRUE,-0.8423749922062288,-6.671704814012227,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.69,-73.98,16375,1,139276,TRUE,0,-6.671704814012227,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.69,-73.97,17622,1,105336,TRUE,0.842374992207426,-6.671704814012227,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.69,-73.96,12370,1,80917,TRUE,1.684749984414852,-6.671704814012227,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.69,-73.95,7620,1,60542,TRUE,2.5271249766210806,-6.671704814012227,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.69,-73.94,5424,1,51502,TRUE,3.369499968828506,-6.671704814012227,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.69,-73.93,3819,1,45144,TRUE,4.211874961034735,-6.671704814012227,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.69,-73.92,4294,1,36535,TRUE,5.054249953242161,-6.671704814012227,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.69,-73.91,3040,1,20009,TRUE,5.896624945449588,-6.671704814012227,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.69,-73.9,308,1,8948,FALSE,6.738999937655816,-6.671704814012227,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.69,-73.89,17,0,2676,FALSE,7.581374929863243,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
